"Process:","devenv.exe"
"PID:","29892"

"Type","Size","Committed","Private","Total WS","Private WS","Shareable WS","Shared WS","Locked WS","Blocks","Largest",
"Total","1,094,896","898,580","328,964","157,164","106,496","50,668","46,256","","6963",""
"  00445000","Private Data","24","24","24","20","20","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0044B000","Private Data","36","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00454000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  00457000","Private Data","96","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  0046F000","Private Data","24","24","24","24","24","","","","","Read/Write","Thread Environment Block ID: 34888"
"  00475000","Private Data","24","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  0047B000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0047E000","Private Data","12","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00481000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  00484000","Private Data","24","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  0048A000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0048D000","Private Data","72","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  0049F000","Private Data","24","24","24","24","24","","","","","Read/Write","Thread Environment Block ID: 34888"
"  004A5000","Private Data","36","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  004AE000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  004B1000","Private Data","36","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  004BA000","Private Data","120","120","120","120","120","","","","","Read/Write","Thread Environment Block ID: 34888"
"  004D8000","Private Data","48","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  004E4000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  004E7000","Private Data","168","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00511000","Private Data","24","24","24","24","24","","","","","Read/Write","Thread Environment Block ID: 34888"
"  00517000","Private Data","132","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00538000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0053B000","Private Data","120","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00559000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0055C000","Private Data","96","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  00574000","Private Data","24","24","24","20","20","","","","","Read/Write","Thread Environment Block ID: 34888"
"  0057A000","Private Data","192","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  005AA000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  005AD000","Private Data","204","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  005E0000","Private Data","12","12","12","12","12","","","","","Read/Write","Thread Environment Block ID: 34888"
"  005E3000","Private Data","88","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"  005F9000","Private Data","20","20","20","20","20","","","","","Read/Write","Thread Environment Block ID: 34888"
"  005FE000","Private Data","8","","","","","","","","","Reserved","Thread Environment Block ID: 34888"
"00600000","Shareable","528","528","","352","","352","","","1","Read",""
"  00600000","Shareable","528","528","","352","","352","","","","Read",""
"00690000","Managed Heap","64","56","56","56","56","","","","2","Read/Write","Domain 1 "
"  00690000","Managed Heap","56","56","56","56","56","","","","","Read/Write","Domain 1 Low Frequency Heap"
"  0069E000","Managed Heap","8","","","","","","","","","Reserved",""
"006A0000","Private Data","64","64","64","8","8","","","","1","Execute/Read/Write",""
"  006A0000","Private Data","64","64","64","8","8","","","","","Execute/Read/Write",""
"006B0000","Managed Heap","64","32","32","32","32","","","","2","Read/Write","Shared Domain "
"  006B0000","Managed Heap","32","32","32","32","32","","","","","Read/Write","Shared Domain Low Frequency Heap"
"  006B8000","Managed Heap","32","","","","","","","","","Reserved",""
"006C0000","Managed Heap","64","56","56","56","56","","","","2","Read/Write","Shared Domain "
"  006C0000","Managed Heap","56","56","56","56","56","","","","","Read/Write","Shared Domain Low Frequency Heap"
"  006CE000","Managed Heap","8","","","","","","","","","Reserved",""
"006D0000","Managed Heap","64","40","40","40","40","","","","2","Read/Write","Shared Domain Virtual Call Stub "
"  006D0000","Managed Heap","40","40","40","40","40","","","","","Read/Write","Shared Domain Virtual Call Stub Indcell Heap"
"  006DA000","Managed Heap","24","","","","","","","","","Reserved",""
"006E0000","Heap (Private Data)","1,024","1,020","1,020","720","720","","","","2","Read/Write","Heap ID: 1 [LOW FRAGMENTATION]"
"  006E0000","Heap (Private Data)","1,020","1,020","1,020","720","720","","","","","Read/Write","Heap ID: 1 [LOW FRAGMENTATION]"
"  007DF000","Heap (Private Data)","4","","","","","","","","","Reserved","Heap ID: 1 [LOW FRAGMENTATION]"
"007E0000","Image (ASLR)","104","92","","8","","8","8","","6","Read","C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.VisualStudio.Services.Integration.dll"
"  007E0000","Image (ASLR)","4","4","","4","","4","4","","","Read","Header"
"  007E1000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  007E2000","Image (ASLR)","84","84","","4","","4","4","","","Read",""
"  007F7000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  007F8000","Image (ASLR)","4","4","","","","","","","","Read",""
"  007F9000","Image (ASLR)","4","","","","","","","","","Reserved",""
"00800000","Private Data","64","64","64","16","16","","","","1","Execute/Read/Write",""
"  00800000","Private Data","64","64","64","16","16","","","","","Execute/Read/Write",""
"00810000","Managed Heap","64","48","48","48","48","","","","2","Read/Write","Shared Domain "
"  00810000","Managed Heap","48","48","48","48","48","","","","","Read/Write","Shared Domain Low Frequency Heap"
"  0081C000","Managed Heap","16","","","","","","","","","Reserved",""
"00820000","Shareable","4","4","","4","","4","4","","1","Read",""
"  00820000","Shareable","4","4","","4","","4","4","","","Read",""
"00830000","Private Data","64","60","60","44","44","","","","2","Read/Write",""
"  00830000","Private Data","60","60","60","44","44","","","","","Read/Write",""
"  0083F000","Private Data","4","","","","","","","","","Reserved",""
"00840000","Mapped File","772","772","","16","","16","16","","1","Read","C:\Windows\System32\locale.nls"
"  00840000","Mapped File","772","772","","16","","16","16","","","Read",""
"00910000","Image (ASLR)","20","20","4","16","8","8","4","","4","Execute/Read","C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Resoc6338000#\f88f6db641eb50cdd7b340fd745ffcc7\System.Resources.ResourceManager.ni.dll"
"  00910000","Image (ASLR)","4","4","4","4","4","","","","","Read","Header"
"  00911000","Image (ASLR)","4","4","4","4","4","","","","","Read/Write",".data"
"  00912000","Image (ASLR)","8","8","","8","","8","4","","","Execute/Read",".text"
"  00914000","Image (ASLR)","4","4","","","","","","","","Read",".reloc"
"00920000","Managed Heap","64","60","60","60","60","","","","2","Read/Write","Shared Domain "
"  00920000","Managed Heap","60","60","60","60","60","","","","","Read/Write","Shared Domain High Frequency Heap"
"  0092F000","Managed Heap","4","","","","","","","","","Reserved",""
"00930000","Mapped File","8","8","","","","","","","1","Read","C:\Windows\SysWOW64\oleaccrc.dll"
"  00930000","Mapped File","8","8","","","","","","","","Read",""
"00940000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain Low Frequency Heap"
"  00940000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain Low Frequency Heap"
"00950000","Shareable","4","4","","4","","4","4","","1","Read/Write",""
"  00950000","Shareable","4","4","","4","","4","4","","","Read/Write",""
"00960000","Private Data","4","4","4","","","","","","1","Execute/Read",""
"  00960000","Private Data","4","4","4","","","","","","","Execute/Read",""
"00970000","Image (ASLR)","48","48","8","24","12","12","","","5","Execute/Read/Write","C:\Windows\assembly\NativeImages_v4.0.30319_32\System.Net.22cc68a8#\3e5a163df879e1465383da9e66136d6a\System.Net.Http.WebRequest.ni.dll"
"  00970000","Image (ASLR)","4","4","4","4","4","","","","","Read","Header"
"  00971000","Image (ASLR)","4","4","4","4","4","","","","","Read/Write",".data"
"  00972000","Image (ASLR)","4","4","4","","","","","","","Execute/Read/Write",".xdata"
"  00973000","Image (ASLR)","32","32","8","16","4","12","","","","Execute/Read",".text"
"  0097B000","Image (ASLR)","4","4","","","","","","","","Read",".reloc"
"00980000","Private Data","4","4","4","","","","","","1","Execute/Read",""
"  00980000","Private Data","4","4","4","","","","","","","Execute/Read",""
"00990000","Heap (Private Data)","108","12","12","12","12","","","","2","Read/Write","Heap ID: 2 [LOW FRAGMENTATION]"
"  00990000","Heap (Private Data)","12","12","12","12","12","","","","","Read/Write","Heap ID: 2 [LOW FRAGMENTATION]"
"  00993000","Heap (Private Data)","96","","","","","","","","","Reserved","Heap ID: 2 [LOW FRAGMENTATION]"
"009B0000","Shareable","4","4","","4","","4","4","","1","Read",""
"  009B0000","Shareable","4","4","","4","","4","4","","","Read",""
"009C0000","Shareable","8","8","","8","","8","8","","1","Read",""
"  009C0000","Shareable","8","8","","8","","8","8","","","Read",""
"009D0000","Heap (Private Data)","64","60","60","28","28","","","","2","Read/Write","Heap ID: 2 [LOW FRAGMENTATION]"
"  009D0000","Heap (Private Data)","60","60","60","28","28","","","","","Read/Write","Heap ID: 2 [LOW FRAGMENTATION]"
"  009DF000","Heap (Private Data)","4","","","","","","","","","Reserved","Heap ID: 2 [LOW FRAGMENTATION]"
"009E0000","Shareable","1,568","204","","196","","196","196","","4","Read",""
"  009E0000","Shareable","184","184","","180","","180","180","","","Read",""
"  00A0E000","Shareable","1,352","","","","","","","","","Reserved",""
"  00B60000","Shareable","20","20","","16","","16","16","","","Read",""
"  00B65000","Shareable","12","","","","","","","","","Reserved",""
"00B70000","Shareable","1,540","1,540","","420","","420","420","","1","Read",""
"  00B70000","Shareable","1,540","1,540","","420","","420","420","","","Read",""
"00D00000","Shareable","20,480","2,292","","2,172","","2,172","2,172","","2","Read",""
"  00D00000","Shareable","2,292","2,292","","2,172","","2,172","2,172","","","Read",""
"  00F3D000","Shareable","18,188","","","","","","","","","Reserved",""
"02100000","Mapped File","3,292","3,292","","4","","4","4","","1","Read","C:\Windows\Globalization\Sorting\SortDefault.nls"
"  02100000","Mapped File","3,292","3,292","","4","","4","4","","","Read",""
"02440000","Thread Stack","256","44","44","8","8","","","","3","Read/Write/Guard","64-bit thread stack"
"  02440000","Thread Stack","212","","","","","","","","","Reserved",""
"  02475000","Thread Stack","12","12","12","","","","","","","Read/Write/Guard",""
"  02478000","Thread Stack","32","32","32","8","8","","","","","Read/Write",""
"02480000","Managed Heap","64","64","64","64","64","","","","1","Read/Write","Shared Domain High Frequency Heap"
"  02480000","Managed Heap","64","64","64","64","64","","","","","Read/Write","Shared Domain High Frequency Heap"
"02490000","Image (ASLR)","320","304","","8","","8","8","","8","Read","C:\Program Files (x86)\Microsoft Visual Studio\2017\Enterprise\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.VisualStudio.Services.Client.Interactive.dll"
"  02490000","Image (ASLR)","4","4","","4","","4","4","","","Read","Header"
"  02491000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  02492000","Image (ASLR)","292","292","","4","","4","4","","","Read",""
"  024DB000","Image (ASLR)","4","","","","","","","","","Reserved",""
"  024DC000","Image (ASLR)","4","4","","","","","","","","Read",""
